timestamp,question,yes_bid,yes_ask,spread,volume,age_hours,llm_score,llm_recommendation,llm_confidence,llm_edge,llm_reasoning,url
2025-12-21T22:10:07.590641,"Ethereum Up or Down - December 21, 11:15PM-11:30PM ET",0.490,0.500,0.010,38282,23.9,,,,,,https://polymarket.com/event/eth-updown-15m-1766376900
2025-12-21T22:10:07.593413,Rockets vs. Kings: O/U 223.5,0.700,0.900,0.200,44784,15.0,,,,,,https://polymarket.com/event/nba-hou-sac-2025-12-21-total-223pt5
2025-12-21T22:35:33.548118,"Will the price of Ethereum be above $2,800 on December 23?",0.930,0.950,0.020,8052,131.6,,,,,,https://polymarket.com/event/ethereum-above-2800-on-december-23
2025-12-21T22:35:33.551933,Will Tunisia win on 2025-12-27?,0.370,0.550,0.180,10888,80.8,,,,,,https://polymarket.com/event/acn-nga-tun-2025-12-27-tun
2025-12-21T22:35:33.552122,Will Zambia vs. Morocco end in a draw?,0.080,0.260,0.180,11076,80.8,,,,,,https://polymarket.com/event/acn-zam-mar-2025-12-29-draw
2025-12-21T22:35:33.552767,Will the highest temperature in Seattle be between 48-49°F on December 21?,0.000,0.099,0.099,6577,65.6,,,,,,https://polymarket.com/event/highest-temperature-in-seattle-on-december-21-48-49f
2025-12-21T22:35:33.553446,Will Rockin' Around The Christmas Tree - Brenda Lee be the #1 song on Spotify this week?,0.002,0.085,0.083,7230,58.8,,,,,,https://polymarket.com/event/will-rockin-around-the-christmas-tree-brenda-lee-be-the-1-song-on-spotify-this-week-515
2025-12-21T22:35:33.554995,"Bitcoin Up or Down - December 21, 11PM ET",0.520,0.530,0.010,10883,48.6,,,,,,https://polymarket.com/event/bitcoin-up-or-down-december-21-11pm-et
2025-12-21T22:35:33.556828,"Bitcoin Up or Down - December 21, 11:45PM-12:00AM ET",0.490,0.500,0.010,45125,23.8,,,,,,https://polymarket.com/event/btc-updown-15m-1766378700
2025-12-21T22:35:33.556980,"Ethereum Up or Down - December 21, 11:45PM-12:00AM ET",0.490,0.510,0.020,11086,23.8,,,,,,https://polymarket.com/event/eth-updown-15m-1766378700
2025-12-21T22:42:58.007879,Thunder vs. Spurs,0.650,0.700,0.050,8876,109.7,,,,,,https://polymarket.com/event/nba-okc-sas-2025-12-23
2025-12-21T22:42:58.011149,Spurs vs. Thunder,0.210,0.250,0.040,6894,61.7,,,,,,https://polymarket.com/event/nba-sas-okc-2025-12-25
2025-12-21T22:42:58.015138,"Ethereum Up or Down - December 21, 11:30PM-11:45PM ET",0.450,0.460,0.010,29366,24.2,,,,,,https://polymarket.com/event/eth-updown-15m-1766377800
2025-12-21T22:42:58.015314,"Bitcoin Up or Down - December 21, 11:30PM-11:45PM ET",0.460,0.470,0.010,33710,24.2,,,,,,https://polymarket.com/event/btc-updown-15m-1766377800
2025-12-21T22:42:58.015782,"Ethereum Up or Down - December 22, 12:00AM-12:15AM ET",0.490,0.510,0.020,5480,23.7,,,,,,https://polymarket.com/event/eth-updown-15m-1766379600
2025-12-21T22:42:58.015919,"XRP Up or Down - December 22, 12:15AM-12:30AM ET",0.490,0.510,0.020,29818,23.4,,,,,,https://polymarket.com/event/xrp-updown-15m-1766380500
2025-12-21T22:50:22.811285,Bears vs. 49ers,0.420,0.440,0.020,10033,159.8,,,,,,https://polymarket.com/event/nfl-chi-sf-2025-12-28
2025-12-21T22:50:22.814059,"Will ""Jake Paul vs. Anthony Joshua"" be the top US Netflix show this week? (December 23, 2025)",0.935,0.944,0.009,5422,133.1,,,,,,https://polymarket.com/event/will-jake-paul-vs-anthony-joshua-be-the-top-us-netflix-show-this-week-december-23-2025
2025-12-21T22:50:22.815356,Will Arsenal FC win on 2025-12-30?,0.650,0.670,0.020,9324,119.8,,,,,,https://polymarket.com/event/epl-ars-ast-2025-12-30-ars
2025-12-21T22:50:22.820448,"Ethereum Up or Down - December 21, 11PM ET",0.910,0.930,0.020,6630,48.8,,,,,,https://polymarket.com/event/ethereum-up-or-down-december-21-11pm-et
2025-12-21T22:50:22.822537,"Bitcoin Up or Down - December 22, 12:00AM-12:15AM ET",0.500,0.510,0.010,35770,23.8,,,,,,https://polymarket.com/event/btc-updown-15m-1766379600
2025-12-21T22:57:48.300825,Will the highest temperature in Seoul be 6°C or higher on December 22?,0.001,0.077,0.076,6145,42.0,,,,,,https://polymarket.com/event/highest-temperature-in-seoul-on-december-22-6corhigher
2025-12-21T22:57:48.302211,Rockets vs. Kings: O/U 230.5,0.370,0.570,0.200,5043,32.8,,,,,,https://polymarket.com/event/nba-hou-sac-2025-12-21-total-230pt5
2025-12-21T23:05:16.263865,"Will the price of Bitcoin be between $92,000 and $94,000 on December 22?",0.026,0.052,0.026,32760,156.1,,,,,,https://polymarket.com/event/will-the-price-of-bitcoin-be-between-92000-94000-on-december-22
2025-12-21T23:05:16.273869,"Ethereum Up or Down - December 22, 12:15AM-12:30AM ET",0.490,0.510,0.020,13460,23.8,,,,,,https://polymarket.com/event/eth-updown-15m-1766380500
2025-12-21T23:05:16.274102,"Bitcoin Up or Down - December 22, 12:15AM-12:30AM ET",0.490,0.500,0.010,38108,23.8,,,,,,https://polymarket.com/event/btc-updown-15m-1766380500
2025-12-21T23:05:16.274549,Rockets vs. Kings: O/U 226.5,0.530,0.720,0.190,6089,22.9,,,,,,https://polymarket.com/event/nba-hou-sac-2025-12-21-total-226pt5
2025-12-21T23:12:44.108355,New Haven Chargers vs. Fordham Rams,0.110,0.180,0.070,5769,134.2,,,,,,https://polymarket.com/event/cbb-nhvn-fordm-2025-12-22
2025-12-21T23:20:09.428242,Will Google (GOOGL) finish week of December 22 above $295?,0.780,0.950,0.170,10769,54.3,,,,,,https://polymarket.com/event/googl-above-295-on-december-26-2025
2025-12-21T23:20:09.428880,"Bitcoin Up or Down - December 22, 12AM ET",0.420,0.430,0.010,10752,48.3,,,,,,https://polymarket.com/event/bitcoin-up-or-down-december-22-12am-et
2025-12-21T23:34:56.270085,"Will the price of Ethereum be between $2,900 and $3,000 on December 22?",0.270,0.290,0.020,5004,156.6,,,,,,https://polymarket.com/event/will-the-price-of-ethereum-be-between-2900-3000-on-december-22
2025-12-21T23:34:56.277773,"Ethereum Up or Down - December 22, 12AM ET",0.200,0.220,0.020,5430,48.6,,,,,,https://polymarket.com/event/ethereum-up-or-down-december-22-12am-et
2025-12-21T23:34:56.279757,"XRP Up or Down - December 22, 12:30AM-12:45AM ET",0.490,0.510,0.020,17002,24.0,,,,,,https://polymarket.com/event/xrp-updown-15m-1766381400
2025-12-21T23:34:56.279851,"Bitcoin Up or Down - December 22, 12:30AM-12:45AM ET",0.510,0.520,0.010,34173,24.0,,,,,,https://polymarket.com/event/btc-updown-15m-1766381400
2025-12-21T23:34:56.279943,"Ethereum Up or Down - December 22, 12:30AM-12:45AM ET",0.500,0.510,0.010,18047,24.0,,,,,,https://polymarket.com/event/eth-updown-15m-1766381400
2025-12-21T23:34:56.280043,"Bitcoin Up or Down - December 22, 12:45AM-1:00AM ET",0.490,0.510,0.020,45680,23.8,,,,,,https://polymarket.com/event/btc-updown-15m-1766382300
2025-12-21T23:34:56.280261,"Solana Up or Down - December 22, 1:30AM-1:45AM ET",0.490,0.510,0.020,23201,23.0,,,,,,https://polymarket.com/event/sol-updown-15m-1766385000
2025-12-21T23:42:47.702286,"Ethereum Up or Down - December 22, 12:45AM-1:00AM ET",0.490,0.510,0.020,12503,23.9,,,,,,https://polymarket.com/event/eth-updown-15m-1766382300
2025-12-22T09:24:53.399241,"Will the price of Ethereum be between $3,100 and $3,200 on December 22?",0.088,0.139,0.051,5745,166.4,,,,,,https://polymarket.com/event/will-the-price-of-ethereum-be-between-3100-3200-on-december-22
2025-12-22T09:24:53.399584,Will the price of Solana be above $130 on December 22?,0.100,0.150,0.050,22725,166.4,,,,,,https://polymarket.com/event/solana-above-130-on-december-22
2025-12-22T09:24:53.399865,Will the price of XRP be between $1.90 and $2.00 on December 22?,0.910,0.940,0.030,15765,166.4,,,,,,https://polymarket.com/event/will-the-price-of-xrp-be-between-1pt90-2pt00-on-december-22
2025-12-22T09:24:53.400614,"Will Elon Musk post 400-419 tweets from December 19 to December 26, 2025?",0.048,0.052,0.004,51328,154.4,,,,,,https://polymarket.com/event/elon-musk-of-tweets-december-19-december-26-400-419
2025-12-22T09:24:53.401477,Spread: Utah State (-2.5),0.470,0.490,0.020,6818,144.0,,,,,,https://polymarket.com/event/cfb-washst-utahst-2025-12-22-spread-home-2pt5
2025-12-22T09:24:53.401741,KHL: Shanghai Dragons vs. Spartak Moscow,0.430,0.450,0.020,14887,142.9,,,,,,https://polymarket.com/event/khl-sha-spa-2025-12-22
2025-12-22T09:24:53.401880,"Will the price of Ethereum be above $2,900 on December 23?",0.920,0.940,0.020,6254,142.4,,,,,,https://polymarket.com/event/ethereum-above-2900-on-december-23
2025-12-22T09:24:53.401940,"Will the price of Bitcoin be between $86,000 and $88,000 on December 23?",0.140,0.170,0.030,30460,142.4,,,,,,https://polymarket.com/event/will-the-price-of-bitcoin-be-between-86000-88000-on-december-23
2025-12-22T09:24:53.402066,"Will the price of Bitcoin be above $94,000 on December 23?",0.041,0.057,0.016,26282,142.4,,,,,,https://polymarket.com/event/bitcoin-above-94k-on-december-23
2025-12-22T09:24:53.402283,Will CF Pachuca win on 2026-01-10?,0.210,0.240,0.030,10825,141.7,,,,,,https://polymarket.com/event/mex-gua-pac-2026-01-10-pac
2025-12-22T09:24:53.402721,Texans vs. Chargers: O/U 39.5,0.490,0.520,0.030,12014,131.2,,,,,,https://polymarket.com/event/nfl-hou-lac-2025-12-27-total-39pt5
2025-12-22T09:24:53.402797,Cowboys vs. Commanders: O/U 48.5,0.560,0.590,0.030,19514,131.2,,,,,,https://polymarket.com/event/nfl-dal-was-2025-12-25-total-48pt5
2025-12-22T09:24:53.403002,Trump's travel ban removed by January 31?,0.100,0.120,0.020,6359,122.7,,,,,,https://polymarket.com/event/trumps-travel-ban-removed-by-january-31
2025-12-22T09:24:53.403092,Nets vs. 76ers,0.230,0.240,0.010,9705,120.4,,,,,,https://polymarket.com/event/nba-bkn-phi-2025-12-23
2025-12-22T09:24:53.403151,Bucks vs. Pacers,0.540,0.550,0.010,65459,120.4,,,,,,https://polymarket.com/event/nba-mil-ind-2025-12-23
2025-12-22T09:24:53.403237,Lakers vs. Suns,0.470,0.480,0.010,6377,120.4,,,,,,https://polymarket.com/event/nba-lal-phx-2025-12-23
2025-12-22T09:24:53.403591,"Will the price of Bitcoin be above $90,000 on December 24?",0.450,0.490,0.040,8662,118.4,,,,,,https://polymarket.com/event/bitcoin-above-90k-on-december-24
2025-12-22T09:24:53.403699,Will the price of XRP be between $1.70 and $1.80 on December 24?,0.050,0.070,0.020,5514,118.4,,,,,,https://polymarket.com/event/will-the-price-of-xrp-be-between-1pt70-1pt80-on-december-24
2025-12-22T09:24:53.403762,Will the price of XRP be between $1.90 and $2.00 on December 24?,0.380,0.420,0.040,16223,118.4,,,,,,https://polymarket.com/event/will-the-price-of-xrp-be-between-1pt90-2pt00-on-december-24
2025-12-22T09:24:53.403923,Spread: Utah State (-1.5),0.500,0.520,0.020,7479,117.0,,,,,,https://polymarket.com/event/cfb-washst-utahst-2025-12-22-spread-home-1pt5
2025-12-22T09:24:53.404093,"Thailand x Cambodia ceasefire by March 31, 2026?",0.910,0.940,0.030,15737,115.2,,,,,,https://polymarket.com/event/thailand-x-cambodia-ceasefire-by-march-31-2026
2025-12-22T09:24:53.405104,Will the price of XRP be between $1.70 and $1.80 on December 25?,0.090,0.110,0.020,5768,94.4,,,,,,https://polymarket.com/event/will-the-price-of-xrp-be-between-1pt70-1pt80-on-december-25
2025-12-22T09:24:53.405182,Will the price of XRP be between $1.90 and $2.00 on December 25?,0.320,0.370,0.050,10272,94.4,,,,,,https://polymarket.com/event/will-the-price-of-xrp-be-between-1pt90-2pt00-on-december-25
2025-12-22T09:24:53.405503,Will Mali vs. Zambia end in a draw?,0.410,0.420,0.010,8611,91.6,,,,,,https://polymarket.com/event/acn-mli-zam-2025-12-22-draw
2025-12-22T09:24:53.405564,Will Zambia win on 2025-12-22?,0.110,0.120,0.010,31102,91.6,,,,,,https://polymarket.com/event/acn-mli-zam-2025-12-22-zam
2025-12-22T09:24:53.405625,Will South Africa win on 2025-12-22?,0.350,0.360,0.010,42697,91.6,,,,,,https://polymarket.com/event/acn-rsa-ang-2025-12-22-rsa
2025-12-22T09:24:53.405699,Will South Africa vs. Angola end in a draw?,0.350,0.370,0.020,6735,91.6,,,,,,https://polymarket.com/event/acn-rsa-ang-2025-12-22-draw
2025-12-22T09:24:53.405756,Will Angola win on 2025-12-22?,0.280,0.300,0.020,9317,91.6,,,,,,https://polymarket.com/event/acn-rsa-ang-2025-12-22-ang
2025-12-22T09:24:53.405811,Will Egypt win on 2025-12-22?,0.730,0.740,0.010,23997,91.6,,,,,,https://polymarket.com/event/acn-egy-zim-2025-12-22-egy
2025-12-22T09:24:53.405881,Will Zimbabwe win on 2025-12-22?,0.060,0.070,0.010,6682,91.6,,,,,,https://polymarket.com/event/acn-egy-zim-2025-12-22-zim
2025-12-22T09:24:53.406000,Will Egypt win on 2025-12-26?,0.450,0.530,0.080,10824,91.6,,,,,,https://polymarket.com/event/acn-egy-rsa-2025-12-26-egy
2025-12-22T09:24:53.406231,Will Senegal win on 2025-12-27?,0.480,0.530,0.050,11020,91.6,,,,,,https://polymarket.com/event/acn-sen-cdr-2025-12-27-sen
2025-12-22T09:24:53.406545,LoL: Invictus Gaming vs Team WE (BO3),0.590,0.620,0.030,15105,88.9,,,,,,https://polymarket.com/event/lol-ig1-we-2025-12-23
2025-12-22T09:24:53.406629,LoL: Bilibili Gaming vs Oh My God (BO3),0.850,0.860,0.010,11214,88.9,,,,,,https://polymarket.com/event/lol-blg-omg-2025-12-23
2025-12-22T09:24:53.406702,LoL: LNG Esports vs Weibo Gaming (BO3),0.300,0.310,0.010,13612,88.9,,,,,,https://polymarket.com/event/lol-lng-wb-2025-12-23
2025-12-22T09:24:53.407370,"Will ""Anaconda"" Opening Weekend Box Office be less than 19m?",0.660,0.670,0.010,5989,68.9,,,,,,https://polymarket.com/event/will-anaconda-opening-weekend-box-office-be-less-than-19m
2025-12-22T09:24:53.407495,Trove FDV above $20M one day after launch?,0.300,0.310,0.010,7046,68.0,,,,,,https://polymarket.com/event/trove-fdv-above-20m-one-day-after-launch
2025-12-22T09:24:53.407738,Will Gemini win the okbet trading competition?,0.050,0.070,0.020,9218,66.2,,,,,,https://polymarket.com/event/will-gemini-win-the-okbet-trading-competition
2025-12-22T09:24:53.407804,Will WD-40 Company (WDFC) beat quarterly earnings?,0.830,0.900,0.070,9582,66.2,,,,,,https://polymarket.com/event/wdfc-quarterly-earnings-gaap-eps-01-08-2026-1pt45
2025-12-22T09:24:53.408233,Will Microsoft (MSFT) finish week of December 22 above $480?,0.620,0.760,0.140,10960,64.4,,,,,,https://polymarket.com/event/msft-above-480-on-december-26-2025
2025-12-22T09:24:53.408332,Will Microsoft (MSFT) finish week of December 22 above $490?,0.280,0.350,0.070,10584,64.4,,,,,,https://polymarket.com/event/msft-above-490-on-december-26-2025
2025-12-22T09:24:53.408443,Will Amazon (AMZN) finish week of December 22 above $220?,0.820,0.870,0.050,11032,64.4,,,,,,https://polymarket.com/event/amzn-above-220-on-december-26-2025
2025-12-22T09:24:53.408516,Will Amazon (AMZN) finish week of December 22 above $235?,0.050,0.190,0.140,9945,64.4,,,,,,https://polymarket.com/event/amzn-above-235-on-december-26-2025
2025-12-22T09:24:53.408632,Will Google (GOOGL) finish week of December 22 above $310?,0.310,0.400,0.090,10603,64.4,,,,,,https://polymarket.com/event/googl-above-310-on-december-26-2025
2025-12-22T09:24:53.408695,Will Google (GOOGL) finish week of December 22 above $315?,0.150,0.220,0.070,6759,64.4,,,,,,https://polymarket.com/event/googl-above-315-on-december-26-2025
2025-12-22T09:24:53.408965,Will Netflix (NFLX) finish week of December 22 above $90?,0.500,0.650,0.150,21348,64.4,,,,,,https://polymarket.com/event/nflx-above-90-on-december-26-2025
2025-12-22T09:24:53.409086,Will Palantir (PLTR) finish week of December 22 above $188?,0.720,0.800,0.080,10968,64.4,,,,,,https://polymarket.com/event/pltr-above-188-on-december-26-2025
2025-12-22T09:24:53.409576,Will the highest temperature in New York City be 42°F or higher on December 22?,0.060,0.090,0.030,7009,52.4,,,,,,https://polymarket.com/event/highest-temperature-in-nyc-on-december-22-42forhigher
2025-12-22T09:24:53.409845,"Bitcoin Up or Down - December 22, 10AM ET",0.420,0.440,0.020,11831,48.4,,,,,,https://polymarket.com/event/bitcoin-up-or-down-december-22-10am-et
2025-12-22T09:24:53.410460,"Ethereum Up or Down - December 22, 10AM ET",0.470,0.490,0.020,25724,48.4,,,,,,https://polymarket.com/event/ethereum-up-or-down-december-22-10am-et
2025-12-22T09:32:03.414080,Will the price of XRP be above $1.90 on December 22?,0.870,0.940,0.070,6804,166.5,,,,,,https://polymarket.com/event/xrp-above-1pt9-on-december-22
2025-12-22T09:32:03.417891,Will the Powerball jackpot hit $2 billion by December 31?,0.190,0.360,0.170,5300,95.1,,,,,,https://polymarket.com/event/will-the-powerball-jackpot-hit-2-billion-by-december-31
2025-12-22T09:32:03.419215,"Will the price of Bitcoin be above $96,000 on December 26?",0.070,0.080,0.010,8363,70.5,,,,,,https://polymarket.com/event/bitcoin-above-96k-on-december-26
2025-12-22T09:32:03.420430,Will Meta (META) finish week of December 22 above $670?,0.310,0.470,0.160,10466,64.5,,,,,,https://polymarket.com/event/meta-above-670-on-december-26-2025
2025-12-22T09:32:03.421485,"Solana Up or Down - December 22, 10AM ET",0.430,0.470,0.040,10393,48.5,,,,,,https://polymarket.com/event/solana-up-or-down-december-22-10am-et
2025-12-22T09:32:03.421631,"Ethereum Up or Down - December 22, 11AM ET",0.490,0.510,0.020,21390,47.5,,,,,,https://polymarket.com/event/ethereum-up-or-down-december-22-11am-et
2025-12-22T09:32:03.421712,"XRP Up or Down - December 22, 11AM ET",0.490,0.510,0.020,57278,47.5,,,,,,https://polymarket.com/event/xrp-up-or-down-december-22-11am-et
2025-12-22T09:32:03.421922,"Ethereum Up or Down - December 22, 12PM ET",0.490,0.510,0.020,18532,46.5,,,,,,https://polymarket.com/event/ethereum-up-or-down-december-22-12pm-et
2025-12-22T09:32:03.422022,"Solana Up or Down - December 22, 12PM ET",0.490,0.510,0.020,46316,46.5,,,,,,https://polymarket.com/event/solana-up-or-down-december-22-12pm-et
2025-12-22T09:32:03.422113,"XRP Up or Down - December 22, 12PM ET",0.490,0.510,0.020,29146,46.5,,,,,,https://polymarket.com/event/xrp-up-or-down-december-22-12pm-et
2025-12-22T09:32:03.422342,"Ethereum Up or Down - December 22, 1PM ET",0.490,0.510,0.020,7042,45.5,,,,,,https://polymarket.com/event/ethereum-up-or-down-december-22-1pm-et
2025-12-22T09:32:03.422442,"XRP Up or Down - December 22, 1PM ET",0.490,0.510,0.020,22694,45.5,,,,,,https://polymarket.com/event/xrp-up-or-down-december-22-1pm-et
2025-12-22T09:32:03.422530,"XRP Up or Down - December 22, 2PM ET",0.490,0.510,0.020,11706,44.5,,,,,,https://polymarket.com/event/xrp-up-or-down-december-22-2pm-et
2025-12-22T09:32:03.422664,"XRP Up or Down - December 22, 3PM ET",0.490,0.510,0.020,18908,43.5,,,,,,https://polymarket.com/event/xrp-up-or-down-december-22-3pm-et
2025-12-22T09:32:03.422833,"Bitcoin Up or Down - December 22, 8PM ET",0.490,0.510,0.020,7800,38.5,,,,,,https://polymarket.com/event/bitcoin-up-or-down-december-22-8pm-et
2025-12-22T09:32:03.422916,"Bitcoin Up or Down - December 22, 9PM ET",0.500,0.510,0.010,12777,37.5,,,,,,https://polymarket.com/event/bitcoin-up-or-down-december-22-9pm-et
2025-12-22T09:32:03.424108,Spread: Warriors (-4.5),0.550,0.560,0.010,61235,28.4,,,,,,https://polymarket.com/event/nba-orl-gsw-2025-12-22-spread-home-4pt5
2025-12-22T09:32:03.424182,Pistons vs. Trail Blazers: O/U 236.5,0.450,0.470,0.020,29135,28.4,,,,,,https://polymarket.com/event/nba-det-por-2025-12-22-total-236pt5
2025-12-22T09:32:03.424392,"Bitcoin Up or Down - December 22, 8:00AM-12:00PM ET",0.250,0.310,0.060,5108,26.5,,,,,,https://polymarket.com/event/btc-updown-4h-1766408400
2025-12-22T09:32:03.424553,"Ethereum Up or Down - December 22, 10:15AM-10:30AM ET",0.330,0.470,0.080,21607,24.2,,,,,,https://polymarket.com/event/eth-updown-15m-1766416500
2025-12-22T09:32:03.424637,"Solana Up or Down - December 22, 10:15AM-10:30AM ET",0.190,0.220,0.030,12481,24.2,,,,,,https://polymarket.com/event/sol-updown-15m-1766416500
2025-12-22T09:32:03.424730,Blues vs. Lightning: O/U 5.5,0.510,0.530,0.020,27282,24.2,,,,,,https://polymarket.com/event/nhl-stl-tb-2025-12-22-total-5pt5
2025-12-22T09:32:03.424973,Magic vs. Warriors: O/U 229.5,0.440,0.460,0.020,12694,23.4,,,,,,https://polymarket.com/event/nba-orl-gsw-2025-12-22-total-229pt5
2025-12-22T09:32:03.425209,Kodiak FDV above $25M one day after launch?,0.770,0.800,0.030,6276,22.7,,,,,,https://polymarket.com/event/kodiak-fdv-above-25m-one-day-after-launch
2025-12-22T09:32:03.425274,Kodiak FDV above $50M one day after launch?,0.410,0.460,0.050,8179,22.7,,,,,,https://polymarket.com/event/kodiak-fdv-above-50m-one-day-after-launch
2025-12-22T09:32:03.425367,Bitcoin Up or Down on December 23?,0.500,0.510,0.010,6167,22.5,,,,,,https://polymarket.com/event/bitcoin-up-or-down-on-december-23
2025-12-22T09:32:03.425497,Solana Up or Down on December 23?,0.470,0.500,0.030,5078,22.5,,,,,,https://polymarket.com/event/solana-up-or-down-on-december-23
2025-12-22T09:32:03.426303,Counter-Strike: Phantom vs GenOne (BO3),0.260,0.310,0.090,23085,19.8,,,,,,https://polymarket.com/event/cs2-pha-g1-2025-12-22
2025-12-22T09:32:03.426441,Dota 2: Zero Tenacity vs Yellow Submarine (BO3),0.550,0.620,0.070,5040,19.7,,,,,,https://polymarket.com/event/dota2-z10-yes-2025-12-22
2025-12-22T09:32:03.426551,Dota 2: Kalmychata vs VP.Prodigy (BO3),0.670,0.680,0.010,18453,19.7,,,,,,https://polymarket.com/event/dota2-kalmy-vpp-2025-12-22
2025-12-22T09:32:03.427335,Spread: Pistons (-6.5),0.470,0.480,0.010,7535,18.4,,,,,,https://polymarket.com/event/nba-det-por-2025-12-22-spread-away-6pt5
2025-12-22T09:32:03.427411,Pistons vs. Trail Blazers: O/U 235.5,0.470,0.490,0.020,31502,18.4,,,,,,https://polymarket.com/event/nba-det-por-2025-12-22-total-235pt5
2025-12-22T09:32:03.428018,Spread: Mavericks (-1.5),0.460,0.470,0.010,8318,15.4,,,,,,https://polymarket.com/event/nba-dal-nop-2025-12-22-spread-away-1pt5
2025-12-22T09:32:03.428456,Spread: Cavaliers (-9.5),0.480,0.490,0.010,19185,14.4,,,,,,https://polymarket.com/event/nba-cha-cle-2025-12-22-spread-home-9pt5
2025-12-22T09:32:03.428587,Spread: Thunder (-16.5),0.460,0.470,0.010,12106,14.4,,,,,,https://polymarket.com/event/nba-mem-okc-2025-12-22-spread-home-16pt5
2025-12-22T09:32:03.428652,Pistons vs. Trail Blazers: O/U 234.5,0.500,0.520,0.020,23684,14.4,,,,,,https://polymarket.com/event/nba-det-por-2025-12-22-total-234pt5
2025-12-22T09:32:03.428792,Broncos vs. Chiefs: O/U 36.5,0.510,0.540,0.030,9199,14.3,,,,,,https://polymarket.com/event/nfl-den-kc-2025-12-25-total-36pt5
2025-12-22T09:32:03.428851,Spread: Cowboys (-5.5),0.510,0.540,0.030,5562,14.3,,,,,,https://polymarket.com/event/nfl-dal-was-2025-12-25-spread-away-5pt5
2025-12-22T09:32:03.429133,Hornets vs. Cavaliers: O/U 236.5,0.540,0.560,0.020,19285,13.4,,,,,,https://polymarket.com/event/nba-cha-cle-2025-12-22-total-236pt5
2025-12-22T09:32:03.429185,Spread: Celtics (-9.5),0.550,0.560,0.010,15498,13.4,,,,,,https://polymarket.com/event/nba-ind-bos-2025-12-22-spread-home-9pt5
2025-12-22T09:32:03.429239,Spread: Celtics (-10.5),0.510,0.520,0.010,29381,13.4,,,,,,https://polymarket.com/event/nba-ind-bos-2025-12-22-spread-home-10pt5
2025-12-22T09:32:03.429346,Pacers vs. Celtics: O/U 225.5,0.480,0.510,0.030,12739,13.4,,,,,,https://polymarket.com/event/nba-ind-bos-2025-12-22-total-225pt5
2025-12-22T09:32:03.429487,Mavericks vs. Pelicans: O/U 237.5,0.560,0.570,0.010,19574,13.4,,,,,,https://polymarket.com/event/nba-dal-nop-2025-12-22-total-237pt5
2025-12-22T09:32:03.429564,Jazz vs. Nuggets: O/U 246.5,0.560,0.570,0.010,10159,13.4,,,,,,https://polymarket.com/event/nba-uta-den-2025-12-22-total-246pt5
2025-12-22T09:32:03.429901,Spread: Nuggets (-14.5),0.430,0.460,0.030,20798,12.4,,,,,,https://polymarket.com/event/nba-uta-den-2025-12-22-spread-home-14pt5
2025-12-22T09:32:03.429962,Jazz vs. Nuggets: O/U 247.5,0.520,0.540,0.020,12572,12.4,,,,,,https://polymarket.com/event/nba-uta-den-2025-12-22-total-247pt5
2025-12-22T09:32:03.430208,Pacers vs. Celtics: O/U 224.5,0.500,0.510,0.010,20366,11.4,,,,,,https://polymarket.com/event/nba-ind-bos-2025-12-22-total-224pt5
2025-12-22T09:32:03.430577,"Will Bitcoin dip to $86,000 December 22-28?",0.110,0.490,0.070,10083,10.5,,,,,,https://polymarket.com/event/will-bitcoin-dip-to-86k-december-22-28
2025-12-22T09:32:03.430713,"Will Ethereum reach $3,300 December 22-28?",0.240,0.250,0.010,10861,10.5,,,,,,https://polymarket.com/event/will-ethereum-reach-3300-december-22-28
2025-12-22T09:32:03.431060,Spread: Cavaliers (-8.5),0.530,0.540,0.010,35198,10.4,,,,,,https://polymarket.com/event/nba-cha-cle-2025-12-22-spread-home-8pt5
2025-12-22T09:39:13.737182,"Will the price of Bitcoin be between $88,000 and $90,000 on December 23?",0.320,0.350,0.030,5054,142.7,,,,,,https://polymarket.com/event/will-the-price-of-bitcoin-be-between-88000-90000-on-december-23
2025-12-22T09:39:13.741663,Will Apple (AAPL) finish week of December 22 above $285?,0.030,0.050,0.020,10722,64.7,,,,,,https://polymarket.com/event/aapl-above-285-on-december-26-2025
2025-12-22T09:39:13.742066,Will Meta (META) finish week of December 22 above $660?,0.530,0.680,0.150,13360,64.7,,,,,,https://polymarket.com/event/meta-above-660-on-december-26-2025
2025-12-22T09:39:13.749118,"Will Bitcoin reach $100,000 December 22-28?",0.018,0.078,0.060,22177,10.7,,,,,,https://polymarket.com/event/will-bitcoin-reach-100k-december-22-28
2025-12-22T09:39:13.749232,"Will Bitcoin reach $98,000 December 22-28?",0.070,0.090,0.020,14710,10.7,,,,,,https://polymarket.com/event/will-bitcoin-reach-98k-december-22-28
2025-12-22T09:39:13.749659,Jazz vs. Nuggets: O/U 248.5,0.510,0.530,0.020,14090,10.5,,,,,,https://polymarket.com/event/nba-uta-den-2025-12-22-total-248pt5
2025-12-22T09:39:13.749787,Spread: Washington State (-0.5),0.420,0.490,0.070,5212,10.2,,,,,,https://polymarket.com/event/cfb-washst-utahst-2025-12-22-spread-away-0pt5
2025-12-22T09:39:13.750340,Grizzlies vs. Thunder: O/U 229.5,0.520,0.530,0.010,35456,9.5,,,,,,https://polymarket.com/event/nba-mem-okc-2025-12-22-total-229pt5
2025-12-22T09:39:13.752164,S&P 500 (SPX) Up or Down on December 22?,0.870,0.900,0.030,9258,1.6,,,,,,https://polymarket.com/event/sp-500-spx-up-or-down-on-december-22
